date,low,open,close
2026-06-23,32.0,33.3,32.5
2026-06-16,32.0,33.3,32.5
2026-06-09,30.5,31.8,31.0
2026-06-02,30.5,31.8,31.0
2026-05-26,30.5,31.8,31.0
2026-05-19,30.5,31.8,31.0
2026-05-12,30.5,31.8,31.0
2026-04-28,30.5,31.8,31.0
2026-04-21,30.5,31.8,31.0
2026-04-14,30.5,31.8,31.0
2026-04-07,30.5,31.8,31.0
2026-03-31,30.5,31.8,31.0
2026-03-24,30.5,31.8,31.0
2026-03-17,30.5,31.8,31.0
2026-03-10,29.5,30.8,30.0
2026-03-03,29.5,30.8,30.0
2026-02-24,23.5,24.8,24.0
2026-02-10,23.5,24.8,24.0
2026-02-03,23.5,24.8,24.0
2026-01-27,21.5,22.8,22.0
2026-01-20,21.5,22.8,22.0
2026-01-13,21.5,22.8,22.0
2026-01-06,18.5,19.8,19.0
2025-12-30,18.5,19.8,19.0
