date,low,open,close
2026-06-23,2.4,3.2,2.7
2026-06-16,2.4,3.2,2.7
2026-06-09,2.4,3.2,2.7
2026-06-02,2.4,3.2,2.7
2026-05-26,2.4,3.2,2.7
2026-05-19,2.4,3.2,2.7
2026-05-12,2.4,3.2,2.7
2026-04-28,2.4,3.2,2.7
2026-04-21,2.4,3.2,2.7
2026-04-14,2.4,3.2,2.7
2026-04-07,2.4,3.2,2.7
2026-03-31,2.4,3.2,2.7
2026-03-24,2.4,3.2,2.7
2026-03-17,2.4,3.2,2.7
2026-03-10,2.4,3.2,2.7
2026-03-03,2.4,3.2,2.7
2026-02-24,2.4,3.2,2.7
2026-02-10,2.4,3.2,2.7
2026-02-03,2.2,3.0,2.5
2026-01-27,2.2,3.0,2.5
2026-01-20,2.2,3.0,2.5
2026-01-13,2.2,3.0,2.5
2026-01-06,1.65,2.05,1.85
2025-12-30,1.65,2.05,1.85
