date,low,open,close
2026-06-23,19.6,20.5,20.0
2026-06-16,19.6,20.5,20.0
2026-06-09,19.6,20.5,20.0
2026-06-02,19.6,20.5,20.0
2026-05-26,19.6,20.5,20.0
2026-05-19,19.6,20.5,20.0
2026-05-12,19.6,20.5,20.0
2026-04-28,19.6,20.5,20.0
2026-04-21,19.6,20.5,20.0
2026-04-14,19.6,20.5,20.0
2026-04-07,19.6,20.5,20.0
2026-03-31,19.6,20.5,20.0
2026-03-24,19.6,20.5,20.0
2026-03-17,19.6,20.5,20.0
2026-03-10,19.6,20.5,20.0
2026-03-03,17.6,18.5,18.0
2026-02-24,14.6,15.5,15.0
2026-02-10,14.6,15.5,15.0
2026-02-03,14.6,15.5,15.0
2026-01-27,14.6,15.5,15.0
2026-01-20,11.6,12.5,12.0
2026-01-13,9.6,10.5,10.0
2026-01-06,9.6,10.5,10.0
2025-12-30,8.6,9.5,9.0
