date,low,open,close
2026-06-25,228.0,228.0,228.0
2026-06-24,228.0,228.0,228.0
2026-06-23,228.0,228.0,228.0
2026-06-22,228.0,228.0,228.0
2026-06-18,228.0,228.0,228.0
2026-06-17,228.0,228.0,228.0
2026-06-16,228.0,228.0,228.0
2026-06-15,228.0,228.0,228.0
2026-06-12,228.0,228.0,228.0
2026-06-11,228.0,228.0,228.0
2026-06-10,228.0,228.0,228.0
2026-06-09,228.0,228.0,228.0
2026-06-08,228.0,228.0,228.0
2026-06-05,228.0,228.0,228.0
2026-06-04,228.0,228.0,228.0
2026-06-03,228.0,228.0,228.0
2026-06-02,228.0,228.0,228.0
2026-06-01,228.0,228.0,228.0
2026-05-29,228.0,228.0,228.0
2026-05-28,228.0,228.0,228.0
2026-05-27,228.0,228.0,228.0
2026-05-26,228.0,228.0,228.0
2026-05-25,228.0,228.0,228.0
2026-05-22,228.0,228.0,228.0
2026-05-21,228.0,235.0,228.0
2026-05-20,235.0,235.0,235.0
2026-05-19,243.0,243.0,243.0
2026-05-18,243.0,243.0,243.0
2026-05-15,243.0,243.0,243.0
2026-05-14,243.0,243.0,243.0
2026-05-13,243.0,243.0,243.0
2026-05-12,243.0,243.0,243.0
2026-05-11,243.0,243.0,243.0
2026-05-09,243.0,243.0,243.0
2026-05-08,243.0,243.0,243.0
2026-05-07,243.0,243.0,243.0
2026-05-06,243.0,243.0,243.0
2026-04-30,243.0,243.0,243.0
2026-04-29,243.0,243.0,243.0
2026-04-28,243.0,243.0,243.0
2026-04-27,243.0,243.0,243.0
2026-04-24,243.0,243.0,243.0
2026-04-23,243.0,243.0,243.0
2026-04-22,243.0,243.0,243.0
2026-04-21,243.0,243.0,243.0
2026-04-20,243.0,243.0,243.0
2026-04-17,243.0,243.0,243.0
2026-04-16,243.0,243.0,243.0
2026-04-15,243.0,243.0,243.0
2026-04-14,243.0,243.0,243.0
2026-04-13,243.0,243.0,243.0
2026-04-10,243.0,243.0,243.0
2026-04-09,243.0,243.0,243.0
2026-04-08,243.0,243.0,243.0
2026-04-07,243.0,243.0,243.0
2026-04-03,243.0,243.0,243.0
2026-04-02,243.0,243.0,243.0
2026-04-01,243.0,243.0,243.0
2026-03-31,243.0,243.0,243.0
2026-03-30,243.0,243.0,243.0
2026-03-27,243.0,243.0,243.0
2026-03-26,243.0,243.0,243.0
2026-03-25,243.0,243.0,243.0
2026-03-24,243.0,243.0,243.0
2026-03-23,243.0,243.0,243.0
2026-03-20,243.0,243.0,243.0
2026-03-19,243.0,243.0,243.0
2026-03-18,243.0,243.0,243.0
2026-03-17,243.0,243.0,243.0
2026-03-16,243.0,243.0,243.0
2026-03-13,243.0,243.0,243.0
2026-03-12,243.0,243.0,243.0
2026-03-11,243.0,243.0,243.0
2026-03-10,243.0,243.0,243.0
2026-03-09,243.0,243.0,243.0
2026-03-06,243.0,243.0,243.0
2026-03-05,207.0,207.0,207.0
2026-03-04,207.0,207.0,207.0
2026-03-03,207.0,207.0,207.0
2026-03-02,207.0,207.0,207.0
2026-02-28,207.0,207.0,207.0
2026-02-27,207.0,207.0,207.0
2026-02-26,207.0,207.0,207.0
2026-02-25,207.0,207.0,207.0
2026-02-24,207.0,207.0,207.0
2026-02-14,207.0,207.0,207.0
2026-02-13,207.0,207.0,207.0
2026-02-12,207.0,207.0,207.0
2026-02-11,207.0,207.0,207.0
2026-02-10,207.0,207.0,207.0
2026-02-09,207.0,207.0,207.0
2026-02-06,205.3,205.3,207.0
2026-02-05,205.3,205.3,205.3
2026-02-04,205.3,205.3,205.3
2026-02-03,205.3,205.3,205.3
2026-02-02,205.3,205.3,205.3
2026-01-30,205.3,205.3,205.3
2026-01-29,205.3,205.3,205.3
2026-01-28,205.3,205.3,205.3
2026-01-27,205.3,205.3,205.3
2026-01-26,205.3,205.3,205.3
2026-01-23,205.3,205.3,205.3
2026-01-22,205.3,205.3,205.3
2026-01-21,205.3,205.3,205.3
2026-01-20,190.3,190.3,205.3
2026-01-19,190.3,190.3,190.3
2026-01-16,190.3,190.3,190.3
2026-01-15,190.3,190.3,190.3
2026-01-14,182.0,182.0,190.3
2026-01-13,182.0,182.0,182.0
2026-01-12,182.0,182.0,182.0
2026-01-09,182.0,182.0,182.0
2026-01-08,182.0,182.0,182.0
2026-01-07,182.0,182.0,182.0
2026-01-06,182.0,182.0,182.0
2026-01-05,175.0,175.0,175.0
2026-01-04,175.0,175.0,175.0
2025-12-31,175.0,175.0,175.0
2025-12-30,175.0,175.0,175.0
2025-12-29,175.0,175.0,175.0
