date,low,open,close
2026-06-23,20.0,23.0,22.0
2026-06-16,20.0,23.0,22.0
2026-06-09,20.0,23.0,22.0
2026-06-02,20.0,23.0,22.0
2026-05-26,20.0,23.0,22.0
2026-05-19,20.0,23.0,22.0
2026-05-12,20.0,23.0,22.0
2026-04-28,20.0,23.0,22.0
2026-04-21,20.0,23.0,22.0
2026-04-14,20.0,23.0,22.0
2026-04-07,21.0,24.0,23.0
2026-03-31,21.0,24.0,23.0
2026-03-24,24.0,27.0,26.0
2026-03-17,24.0,27.0,26.0
2026-03-10,24.0,27.0,26.0
2026-03-03,22.0,25.0,24.0
2026-02-24,22.0,25.0,24.0
2026-02-10,22.0,25.0,24.0
2026-02-03,20.0,23.0,22.0
2026-01-27,20.0,23.0,22.0
2026-01-20,18.0,21.0,20.0
2026-01-13,18.0,21.0,20.0
2026-01-06,13.0,18.0,15.0
2025-12-30,13.0,18.0,15.0
