date,low,open,close
2026-06-23,67.5,71.0,70.0
2026-06-16,67.5,71.0,70.0
2026-06-09,67.5,71.0,70.0
2026-06-02,67.5,71.0,70.0
2026-05-26,67.5,71.0,70.0
2026-05-19,67.5,71.0,70.0
2026-05-12,69.5,73.0,72.0
2026-04-28,72.5,76.0,75.0
2026-04-21,79.5,83.0,82.0
2026-04-14,80.5,84.0,83.0
2026-04-07,83.5,87.0,86.0
2026-03-31,83.5,87.0,86.0
2026-03-24,87.5,91.0,90.0
2026-03-17,87.5,91.0,90.0
2026-03-10,87.5,91.0,90.0
2026-03-03,77.5,81.0,80.0
2026-02-24,77.5,81.0,80.0
2026-02-10,77.5,81.0,80.0
2026-02-03,77.5,81.0,80.0
2026-01-27,77.5,81.0,80.0
2026-01-20,67.5,71.0,70.0
2026-01-13,60.5,64.0,63.0
2026-01-06,60.5,64.0,63.0
2025-12-30,52.5,56.0,55.0
