date,low,open,close
2026-06-23,81.0,83.0,82.0
2026-06-16,81.0,83.0,82.0
2026-06-09,81.0,83.0,82.0
2026-06-02,81.0,83.0,82.0
2026-05-26,81.0,83.0,82.0
2026-05-19,81.0,83.0,82.0
2026-05-12,81.0,83.0,82.0
2026-04-28,84.0,86.0,85.0
2026-04-21,92.0,94.0,93.0
2026-04-14,94.0,96.0,95.0
2026-04-07,99.0,101.2,100.0
2026-03-31,99.0,101.2,100.0
2026-03-24,104.0,106.2,105.0
2026-03-17,104.0,106.2,105.0
2026-03-10,104.0,106.2,105.0
2026-03-03,85.0,87.2,86.0
2026-02-24,85.0,87.2,86.0
2026-02-10,85.0,87.2,86.0
2026-02-03,85.0,87.2,86.0
2026-01-27,85.0,87.2,86.0
2026-01-20,71.0,73.2,72.0
2026-01-13,67.0,69.2,68.0
2026-01-06,67.0,69.2,68.0
2025-12-30,59.0,61.2,60.0
