date,low,open,close
2026-06-25,26.5,26.5,26.5
2026-06-24,26.5,26.5,26.5
2026-06-23,26.5,26.5,26.5
2026-06-22,27.0,27.0,27.0
2026-06-18,27.0,27.0,27.0
2026-06-17,27.0,27.0,27.0
2026-06-16,27.0,27.0,27.0
2026-06-15,27.0,27.0,27.0
2026-06-12,27.0,27.0,27.0
2026-06-11,27.0,27.0,27.0
2026-06-10,27.0,27.0,27.0
2026-06-09,27.0,27.0,27.0
2026-06-08,27.0,27.0,27.0
2026-06-05,27.0,27.0,27.0
2026-06-04,27.0,27.0,27.0
2026-06-03,27.0,27.0,27.0
2026-06-02,27.0,27.0,27.0
2026-06-01,27.0,27.0,27.0
2026-05-29,27.0,27.0,27.0
2026-05-28,27.0,27.0,27.0
2026-05-27,27.0,27.0,27.0
2026-05-26,27.0,27.0,27.0
2026-05-25,27.0,27.0,27.0
2026-05-22,27.0,27.0,27.0
2026-05-21,27.0,27.0,27.0
2026-05-20,27.0,27.0,27.0
2026-05-19,27.0,27.0,27.0
2026-05-18,27.0,27.0,27.0
2026-05-15,27.0,27.0,27.0
2026-05-14,27.0,27.0,27.0
2026-05-13,27.0,27.0,27.0
2026-05-12,27.0,27.0,27.0
2026-05-11,27.0,27.0,27.0
2026-05-09,27.0,27.0,27.0
2026-05-08,27.0,27.0,27.0
2026-05-07,27.0,27.0,27.0
2026-05-06,27.0,27.0,27.0
2026-04-30,27.0,27.0,27.0
2026-04-29,27.0,27.0,27.0
2026-04-28,27.0,27.0,27.0
2026-04-27,27.0,27.0,27.0
2026-04-24,27.0,27.0,27.0
2026-04-23,27.0,28.0,27.0
2026-04-22,28.0,28.0,28.0
2026-04-21,28.0,28.0,28.0
2026-04-20,28.0,28.0,28.0
2026-04-17,28.0,28.0,28.0
2026-04-16,28.0,28.0,28.0
2026-04-15,28.0,28.0,28.0
2026-04-14,28.0,28.0,28.0
2026-04-13,28.0,28.0,28.0
2026-04-10,28.0,28.0,28.0
2026-04-09,28.0,28.0,28.0
2026-04-08,28.0,28.0,28.0
2026-04-07,28.0,28.0,28.0
2026-04-03,28.0,28.0,28.0
2026-04-02,28.0,28.0,28.0
2026-04-01,28.0,28.0,28.0
2026-03-31,28.0,28.0,28.0
2026-03-30,28.0,28.0,28.0
2026-03-27,28.0,28.0,28.0
2026-03-26,28.0,28.0,28.0
2026-03-25,28.0,28.0,28.0
2026-03-24,28.0,28.0,28.0
2026-03-23,28.0,28.0,28.0
2026-03-20,28.0,28.0,28.0
2026-03-19,28.0,28.0,28.0
2026-03-18,28.0,28.0,28.0
2026-03-17,28.0,28.0,28.0
2026-03-16,28.0,28.0,28.0
2026-03-13,28.0,28.0,28.0
2026-03-12,24.0,24.0,28.0
2026-03-11,24.0,24.0,24.0
2026-03-10,24.0,24.0,24.0
2026-03-09,24.0,24.0,24.0
2026-03-06,24.0,24.0,24.0
2026-03-05,24.0,24.0,24.0
2026-03-04,24.0,24.0,24.0
2026-03-03,24.0,24.0,24.0
2026-03-02,24.0,24.0,24.0
2026-02-28,24.0,24.0,24.0
2026-02-27,24.0,24.0,24.0
2026-02-26,24.0,24.0,24.0
2026-02-25,24.0,24.0,24.0
2026-02-24,24.0,24.0,24.0
2026-02-14,24.0,24.0,24.0
2026-02-13,24.0,24.0,24.0
2026-02-12,24.0,24.0,24.0
2026-02-11,24.0,24.0,24.0
2026-02-10,24.0,24.0,24.0
2026-02-09,19.0,19.0,19.0
2026-02-06,19.0,19.0,19.0
2026-02-05,19.0,19.0,19.0
2026-02-04,19.0,19.0,19.0
2026-02-03,19.0,19.0,19.0
2026-02-02,19.0,19.0,19.0
2026-01-30,19.0,19.0,19.0
2026-01-29,19.0,19.0,19.0
2026-01-28,19.0,19.0,19.0
2026-01-27,19.0,19.0,19.0
2026-01-26,19.0,19.0,19.0
2026-01-23,17.0,17.0,19.0
2026-01-22,17.0,17.0,17.0
2026-01-21,17.0,17.0,17.0
2026-01-20,17.0,17.0,17.0
2026-01-19,15.0,15.0,15.0
2026-01-16,14.2,14.2,15.0
2026-01-15,14.2,14.2,14.2
2026-01-14,14.2,14.2,14.2
2026-01-13,14.2,14.2,14.2
2026-01-12,14.2,14.2,14.2
2026-01-09,14.2,14.2,14.2
2026-01-08,14.2,14.2,14.2
2026-01-07,14.2,14.2,14.2
2026-01-06,14.2,14.2,14.2
2026-01-05,14.2,14.2,14.2
2025-12-31,14.2,14.2,14.2
2025-12-30,14.2,14.2,14.2
2025-12-29,14.2,14.2,14.2
