date,low,open,close
2026-06-23,65.0,72.0,70.0
2026-06-16,65.0,72.0,70.0
2026-06-09,65.0,72.0,70.0
2026-06-02,65.0,72.0,70.0
2026-05-26,65.0,72.0,70.0
2026-05-19,75.0,82.0,80.0
2026-05-12,77.0,84.0,82.0
2026-04-28,80.0,87.0,85.0
2026-04-21,85.0,92.0,90.0
2026-04-14,85.0,92.0,90.0
2026-04-07,91.0,98.0,96.0
2026-03-31,91.0,98.0,96.0
2026-03-24,91.0,98.0,96.0
2026-03-17,91.0,98.0,96.0
2026-03-10,85.0,92.0,90.0
2026-03-03,85.0,92.0,90.0
2026-02-24,75.0,82.0,80.0
2026-02-10,75.0,82.0,80.0
2026-02-03,75.0,82.0,80.0
2026-01-27,65.0,72.0,70.0
2026-01-20,65.0,72.0,70.0
2026-01-13,57.0,64.0,62.0
2026-01-06,57.0,64.0,62.0
2025-12-30,57.0,64.0,62.0
