date,low,open,close
2026-06-23,99.0,103.0,101.0
2026-06-16,99.0,103.0,101.0
2026-06-09,98.0,102.0,100.0
2026-06-02,98.0,102.0,100.0
2026-05-26,98.0,102.0,100.0
2026-05-19,98.0,102.0,100.0
2026-05-12,98.0,102.0,100.0
2026-04-28,101.2,105.0,103.0
2026-04-21,101.2,105.0,103.0
2026-04-14,101.2,105.0,103.0
2026-04-07,101.2,105.0,103.0
2026-03-31,101.2,105.0,103.0
2026-03-24,101.2,105.0,103.0
2026-03-17,101.2,105.0,103.0
2026-03-10,88.2,92.0,90.0
2026-03-03,88.2,92.0,90.0
2026-02-24,73.2,77.0,75.0
2026-02-10,73.2,77.0,75.0
2026-02-03,73.2,77.0,75.0
2026-01-27,66.2,70.0,68.0
2026-01-20,66.2,70.0,68.0
2026-01-13,66.2,70.0,68.0
2026-01-06,51.2,55.0,53.0
2025-12-30,51.2,55.0,53.0
