date,low,open,close
2026-06-23,32.8,35.5,33.0
2026-06-16,32.8,35.5,33.0
2026-06-09,32.8,35.5,33.0
2026-06-02,32.8,35.5,33.0
2026-05-26,32.8,35.5,33.0
2026-05-19,32.8,35.5,33.0
2026-05-12,32.8,35.5,33.0
2026-04-28,32.8,35.5,33.0
2026-04-21,32.8,35.5,33.0
2026-04-14,32.8,35.5,33.0
2026-04-07,32.8,35.5,33.0
2026-03-31,32.8,35.5,33.0
2026-03-24,32.8,35.5,33.0
2026-03-17,32.8,35.5,33.0
2026-03-10,32.8,35.5,33.0
2026-03-03,32.8,35.5,33.0
2026-02-24,29.8,32.5,30.0
2026-02-10,29.8,32.5,30.0
2026-02-03,29.8,32.5,30.0
2026-01-27,29.8,32.5,30.0
2026-01-20,27.8,30.5,28.0
2026-01-13,23.8,26.5,24.0
2026-01-06,23.8,26.5,24.0
2025-12-30,23.8,26.5,24.0
