date,low,open,close
2026-06-23,13.5,15.5,15.0
2026-06-16,13.5,15.5,15.0
2026-06-09,13.5,15.5,15.0
2026-06-02,13.5,15.5,15.0
2026-05-26,13.5,15.5,15.0
2026-05-19,13.5,15.5,15.0
2026-05-12,13.5,15.5,15.0
2026-04-28,13.5,15.5,15.0
2026-04-21,13.5,15.5,15.0
2026-04-14,13.5,15.5,15.0
2026-04-07,13.5,15.5,15.0
2026-03-31,13.5,15.5,15.0
2026-03-24,13.5,15.5,15.0
2026-03-17,13.5,15.5,15.0
2026-03-10,13.5,15.5,15.0
2026-03-03,11.5,13.5,13.0
2026-02-24,11.5,13.5,13.0
2026-02-10,11.5,13.5,13.0
2026-02-03,11.0,13.0,12.5
2026-01-27,11.0,13.0,12.5
2026-01-20,11.0,13.0,12.5
2026-01-13,11.0,13.0,12.5
2026-01-06,9.7,11.0,10.0
2025-12-30,9.7,11.0,10.0
