date,low,open,close
2026-06-23,30.4,33.5,31.0
2026-06-16,30.4,33.5,31.0
2026-06-09,30.4,33.5,31.0
2026-06-02,30.4,33.5,31.0
2026-05-26,30.4,33.5,31.0
2026-05-19,30.4,33.5,31.0
2026-05-12,30.4,33.5,31.0
2026-04-28,30.4,33.5,31.0
2026-04-21,30.4,33.5,31.0
2026-04-14,30.4,33.5,31.0
2026-04-07,30.4,33.5,31.0
2026-03-31,30.4,33.5,31.0
2026-03-24,30.4,33.5,31.0
2026-03-17,30.4,33.5,31.0
2026-03-10,30.4,33.5,31.0
2026-03-03,30.4,33.5,31.0
2026-02-24,27.4,30.5,28.0
2026-02-10,27.4,30.5,28.0
2026-02-03,27.4,30.5,28.0
2026-01-27,27.4,30.5,28.0
2026-01-20,24.4,27.5,25.0
2026-01-13,22.4,25.5,23.0
2026-01-06,22.4,25.5,23.0
2025-12-30,22.4,25.5,23.0
