date,low,open,close
2026-06-25,22.1,22.1,22.1
2026-06-24,22.1,22.1,22.1
2026-06-23,22.1,22.8,22.1
2026-06-22,22.8,23.5,22.8
2026-06-18,23.5,23.5,23.5
2026-06-17,23.5,23.5,23.5
2026-06-16,23.5,23.5,23.5
2026-06-15,23.5,23.5,23.5
2026-06-12,23.5,23.5,23.5
2026-06-11,23.5,23.5,23.5
2026-06-10,23.5,23.5,23.5
2026-06-09,23.5,23.5,23.5
2026-06-08,23.5,23.5,23.5
2026-06-05,23.5,23.5,23.5
2026-06-04,23.5,23.5,23.5
2026-06-03,23.5,23.5,23.5
2026-06-02,23.5,23.5,23.5
2026-06-01,23.5,23.5,23.5
2026-05-29,23.5,23.5,23.5
2026-05-28,23.5,23.5,23.5
2026-05-27,23.5,23.5,23.5
2026-05-26,23.5,23.5,23.5
2026-05-25,23.5,23.5,23.5
2026-05-22,23.5,23.5,23.5
2026-05-21,23.5,23.5,23.5
2026-05-20,23.5,23.5,23.5
2026-05-19,24.3,24.3,24.3
2026-05-18,24.3,24.3,24.3
2026-05-15,24.3,24.3,24.3
2026-05-14,24.3,24.3,24.3
2026-05-13,24.3,24.3,24.3
2026-05-12,25.7,25.7,25.7
2026-05-11,25.7,25.7,25.7
2026-05-09,25.7,25.7,25.7
2026-05-08,25.7,25.7,25.7
2026-05-07,25.7,25.7,25.7
2026-05-06,25.7,25.7,25.7
2026-04-30,25.7,25.7,25.7
2026-04-29,25.7,25.7,25.7
2026-04-28,25.7,25.7,25.7
2026-04-27,25.7,25.7,25.7
2026-04-24,25.7,25.7,25.7
2026-04-23,25.7,26.5,25.7
2026-04-22,26.5,26.5,26.5
2026-04-21,26.5,26.5,26.5
2026-04-20,26.5,26.5,26.5
2026-04-17,26.5,26.5,26.5
2026-04-16,26.5,26.5,26.5
2026-04-15,26.5,26.5,26.5
2026-04-14,26.5,26.5,26.5
2026-04-13,26.5,26.5,26.5
2026-04-10,26.5,26.5,26.5
2026-04-09,27.2,27.2,27.2
2026-04-08,27.2,27.2,27.2
2026-04-07,28.0,28.0,28.0
2026-04-03,28.0,28.0,28.0
2026-04-02,28.0,28.0,28.0
2026-04-01,28.0,28.0,28.0
2026-03-31,28.0,28.0,28.0
2026-03-30,28.0,28.0,28.0
2026-03-27,28.0,28.0,28.0
2026-03-26,28.0,28.0,28.0
2026-03-25,28.0,28.0,28.0
2026-03-24,28.0,28.0,28.0
2026-03-23,28.0,28.0,28.0
2026-03-20,28.0,28.0,28.0
2026-03-19,24.3,24.3,24.3
2026-03-18,24.3,24.3,24.3
2026-03-17,24.3,24.3,24.3
2026-03-16,24.3,24.3,24.3
2026-03-13,24.3,24.3,24.3
2026-03-12,22.8,22.8,22.8
2026-03-11,22.8,22.8,22.8
2026-03-10,21.5,21.5,21.5
2026-03-09,21.5,21.5,21.5
2026-03-06,21.5,21.5,21.5
2026-03-05,18.5,18.5,18.5
2026-03-04,18.5,18.5,18.5
2026-03-03,18.5,18.5,18.5
2026-03-02,18.5,18.5,18.5
2026-02-28,18.5,18.5,18.5
2026-02-27,18.5,18.5,18.5
2026-02-26,18.5,18.5,18.5
2026-02-25,18.5,18.5,18.5
2026-02-24,18.5,18.5,18.5
2026-02-14,18.5,18.5,18.5
2026-02-13,18.5,18.5,18.5
2026-02-12,18.5,18.5,18.5
2026-02-11,18.5,18.5,18.5
2026-02-10,18.5,18.5,18.5
2026-02-09,18.5,18.5,18.5
2026-02-06,17.6,17.6,18.5
2026-02-05,17.6,17.6,17.6
2026-02-04,17.6,17.6,17.6
2026-02-03,17.6,17.6,17.6
2026-02-02,17.6,17.6,17.6
2026-01-30,17.6,17.6,17.6
2026-01-29,17.6,17.6,17.6
2026-01-28,16.7,16.7,17.6
2026-01-27,16.7,16.7,16.7
2026-01-26,16.7,16.7,16.7
2026-01-23,16.7,16.7,16.7
2026-01-22,16.7,16.7,16.7
2026-01-21,16.7,16.7,16.7
2026-01-20,16.0,16.0,16.7
2026-01-19,16.0,16.0,16.0
2026-01-16,16.0,16.0,16.0
2026-01-15,16.0,16.0,16.0
2026-01-14,16.0,16.0,16.0
2026-01-13,16.0,16.0,16.0
2026-01-12,16.0,16.0,16.0
2026-01-09,16.0,16.0,16.0
2026-01-08,16.0,16.0,16.0
2026-01-07,16.0,16.0,16.0
2026-01-06,16.0,16.0,16.0
2026-01-05,16.0,16.0,16.0
2026-01-04,16.0,16.0,16.0
2025-12-31,16.0,16.0,16.0
2025-12-30,16.0,16.0,16.0
2025-12-29,16.0,16.0,16.0
