date,low,open,close
2026-06-23,58.7,63.0,60.0
2026-06-16,58.7,63.0,60.0
2026-06-09,58.7,63.0,60.0
2026-06-02,58.7,63.0,60.0
2026-05-26,58.7,63.0,60.0
2026-05-19,58.7,63.0,60.0
2026-05-12,58.7,63.0,60.0
2026-04-28,58.7,63.0,60.0
2026-04-21,58.7,63.0,60.0
2026-04-14,58.7,63.0,60.0
2026-04-07,58.7,63.0,60.0
2026-03-31,58.7,63.0,60.0
2026-03-24,58.7,63.0,60.0
2026-03-17,58.7,63.0,60.0
2026-03-10,58.7,63.0,60.0
2026-03-03,58.7,63.0,60.0
2026-02-24,50.7,55.0,52.0
2026-02-10,50.7,55.0,52.0
2026-02-03,50.7,55.0,52.0
2026-01-27,50.7,55.0,52.0
2026-01-20,46.7,51.0,48.0
2026-01-13,40.7,45.0,42.0
2026-01-06,40.7,45.0,42.0
2025-12-30,40.7,45.0,42.0
