date,low,open,close
2026-06-25,29.0,29.0,29.0
2026-06-24,29.0,29.0,29.0
2026-06-23,29.0,29.0,29.0
2026-06-22,29.0,29.0,29.0
2026-06-18,29.0,29.0,29.0
2026-06-17,29.0,29.0,29.0
2026-06-16,29.0,29.0,29.0
2026-06-15,29.0,29.0,29.0
2026-06-12,29.0,29.0,29.0
2026-06-11,29.0,29.0,29.0
2026-06-10,29.0,29.0,29.0
2026-06-09,29.0,29.0,29.0
2026-06-08,29.0,29.0,29.0
2026-06-05,29.0,29.0,29.0
2026-06-04,29.0,29.0,29.0
2026-06-03,29.0,29.0,29.0
2026-06-02,29.0,29.0,29.0
2026-06-01,29.0,29.0,29.0
2026-05-29,29.0,29.0,29.0
2026-05-28,29.0,29.0,29.0
2026-05-27,29.0,29.0,29.0
2026-05-26,29.0,29.0,29.0
2026-05-25,29.0,29.0,29.0
2026-05-22,29.0,29.0,29.0
2026-05-21,29.0,29.0,29.0
2026-05-20,29.0,29.0,29.0
2026-05-19,29.0,29.0,29.0
2026-05-18,29.0,29.0,29.0
2026-05-15,29.0,29.0,29.0
2026-05-14,29.0,29.0,29.0
2026-05-13,29.0,29.0,29.0
2026-05-12,29.0,29.0,29.0
2026-05-11,29.0,29.0,29.0
2026-05-09,29.0,29.0,29.0
2026-05-08,29.0,29.0,29.0
2026-05-07,29.0,29.0,29.0
2026-05-06,29.0,29.0,29.0
2026-04-30,29.0,29.0,29.0
2026-04-29,29.0,29.0,29.0
2026-04-28,29.0,29.0,29.0
2026-04-27,29.0,29.0,29.0
2026-04-24,29.0,29.0,29.0
2026-04-23,29.0,29.0,29.0
2026-04-22,29.0,29.0,29.0
2026-04-21,29.0,29.0,29.0
2026-04-20,29.0,29.0,29.0
2026-04-17,29.0,29.0,29.0
2026-04-16,29.0,29.0,29.0
2026-04-15,29.0,29.0,29.0
2026-04-14,29.0,29.0,29.0
2026-04-13,29.0,29.0,29.0
2026-04-10,29.0,29.0,29.0
2026-04-09,29.0,29.0,29.0
2026-04-08,29.0,29.0,29.0
2026-04-07,29.0,29.0,29.0
2026-04-03,29.0,29.0,29.0
2026-04-02,29.0,29.0,29.0
2026-04-01,29.0,29.0,29.0
2026-03-31,29.0,29.0,29.0
2026-03-30,29.0,29.0,29.0
2026-03-27,29.0,29.0,29.0
2026-03-26,29.0,29.0,29.0
2026-03-25,29.0,29.0,29.0
2026-03-24,29.0,29.0,29.0
2026-03-23,29.0,29.0,29.0
2026-03-20,29.0,29.0,29.0
2026-03-19,29.0,29.0,29.0
2026-03-18,29.0,29.0,29.0
2026-03-17,29.0,29.0,29.0
2026-03-16,29.0,29.0,29.0
2026-03-13,29.0,29.0,29.0
2026-03-12,25.0,25.0,29.0
2026-03-11,25.0,25.0,25.0
2026-03-10,25.0,25.0,25.0
2026-03-09,25.0,25.0,25.0
2026-03-06,25.0,25.0,25.0
2026-03-05,25.0,25.0,25.0
2026-03-04,25.0,25.0,25.0
2026-03-03,25.0,25.0,25.0
2026-03-02,25.0,25.0,25.0
2026-02-28,25.0,25.0,25.0
2026-02-27,25.0,25.0,25.0
2026-02-26,25.0,25.0,25.0
2026-02-25,25.0,25.0,25.0
2026-02-24,25.0,25.0,25.0
2026-02-14,25.0,25.0,25.0
2026-02-13,25.0,25.0,25.0
2026-02-12,25.0,25.0,25.0
2026-02-11,25.0,25.0,25.0
2026-02-10,25.0,25.0,25.0
2026-02-09,20.0,20.0,20.0
2026-02-06,20.0,20.0,20.0
2026-02-05,20.0,20.0,20.0
2026-02-04,20.0,20.0,20.0
2026-02-03,20.0,20.0,20.0
2026-02-02,20.0,20.0,20.0
2026-01-30,20.0,20.0,20.0
2026-01-29,20.0,20.0,20.0
2026-01-28,20.0,20.0,20.0
2026-01-27,20.0,20.0,20.0
2026-01-26,20.0,20.0,20.0
2026-01-23,18.0,18.0,20.0
2026-01-22,18.0,18.0,18.0
2026-01-21,18.0,18.0,18.0
2026-01-20,18.0,18.0,18.0
2026-01-19,16.0,16.0,16.0
2026-01-16,15.0,15.0,16.0
2026-01-15,15.0,15.0,15.0
2026-01-14,15.0,15.0,15.0
2026-01-13,15.0,15.0,15.0
2026-01-12,15.0,15.0,15.0
2026-01-09,15.0,15.0,15.0
2026-01-08,15.0,15.0,15.0
2026-01-07,15.0,15.0,15.0
2026-01-06,15.0,15.0,15.0
2026-01-05,15.0,15.0,15.0
2025-12-31,15.0,15.0,15.0
2025-12-30,15.0,15.0,15.0
2025-12-29,15.0,15.0,15.0
