date,low,open,close
2026-06-23,87.5,90.5,89.0
2026-06-16,87.5,90.5,89.0
2026-06-09,84.5,87.5,86.0
2026-06-02,84.5,87.5,86.0
2026-05-26,84.5,87.5,86.0
2026-05-19,85.5,88.5,87.0
2026-05-12,85.5,88.5,87.0
2026-04-28,89.5,92.5,91.0
2026-04-21,89.5,92.5,91.0
2026-04-14,89.5,92.5,91.0
2026-04-07,89.5,92.5,91.0
2026-03-31,89.5,92.5,91.0
2026-03-24,89.5,92.5,91.0
2026-03-17,89.5,92.5,91.0
2026-03-10,87.5,90.5,89.0
2026-03-03,87.5,90.5,89.0
2026-02-24,71.5,74.5,73.0
2026-02-10,71.5,74.5,73.0
2026-02-03,71.5,74.5,73.0
2026-01-27,68.5,71.5,70.0
2026-01-20,65.5,68.5,67.0
2026-01-13,63.5,66.5,65.0
2026-01-06,58.5,61.5,60.0
2025-12-30,58.5,61.5,60.0
