date,low,open,close
2026-06-23,254.0,260.0,257.0
2026-06-16,254.0,260.0,257.0
2026-06-09,252.0,258.0,255.0
2026-06-02,252.0,258.0,255.0
2026-05-26,252.0,258.0,255.0
2026-05-19,252.0,258.0,255.0
2026-05-12,257.0,263.0,260.0
2026-04-28,267.0,273.0,270.0
2026-04-21,272.0,278.0,275.0
2026-04-14,277.0,283.0,280.0
2026-04-07,287.0,293.0,290.0
2026-03-31,287.0,293.0,290.0
2026-03-24,317.0,323.0,320.0
2026-03-17,317.0,323.0,320.0
2026-03-10,317.0,323.0,320.0
2026-03-03,267.0,273.0,270.0
2026-02-24,267.0,273.0,270.0
2026-02-10,267.0,273.0,270.0
2026-02-03,267.0,273.0,270.0
2026-01-27,267.0,273.0,270.0
2026-01-20,257.0,263.0,260.0
2026-01-13,227.0,233.0,230.0
2026-01-06,227.0,233.0,230.0
2025-12-30,217.0,223.0,220.0
