date,low,open,close
2026-06-23,145.0,165.0,155.0
2026-06-16,145.0,165.0,155.0
2026-06-09,145.0,165.0,155.0
2026-06-02,145.0,165.0,155.0
2026-05-26,145.0,165.0,155.0
2026-05-19,160.0,180.0,170.0
2026-05-12,175.0,182.0,180.0
2026-04-28,175.0,182.0,180.0
2026-04-21,185.0,192.0,190.0
2026-04-14,185.0,192.0,190.0
2026-04-07,195.0,202.0,200.0
2026-03-31,195.0,202.0,200.0
2026-03-24,195.0,202.0,200.0
2026-03-17,195.0,202.0,200.0
2026-03-10,175.0,182.0,180.0
2026-03-03,175.0,182.0,180.0
2026-02-24,175.0,182.0,180.0
2026-02-10,175.0,182.0,180.0
2026-02-03,175.0,182.0,180.0
2026-01-27,175.0,182.0,180.0
2026-01-20,155.0,162.0,160.0
2026-01-13,135.0,142.0,140.0
2026-01-06,125.0,132.0,130.0
2025-12-30,125.0,132.0,130.0
