date,low,open,close
2026-06-26,,,200.0
2026-06-25,,,200.0
2026-06-24,,,200.0
2026-06-23,,,200.0
2026-06-22,,,200.0
2026-06-18,,,200.0
2026-06-17,,,200.0
2026-06-16,,,200.0
2026-06-15,,,200.0
2026-06-12,,,200.0
2026-06-11,,,200.0
2026-06-10,,,200.0
2026-06-09,,,200.0
2026-06-08,,,200.0
2026-06-05,,,200.0
2026-06-04,,,200.0
2026-06-03,,,200.0
2026-06-02,,,200.0
2026-06-01,,,200.0
2026-05-29,,,200.0
2026-05-28,,,200.0
2026-05-27,,,200.0
2026-05-26,,,200.0
2026-05-25,,,200.0
2026-05-22,,,200.0
2026-05-21,,,200.0
2026-05-20,,,200.0
2026-05-19,,,200.0
2026-05-18,,,201.0
2026-05-15,,,201.0
2026-05-14,,,201.0
2026-05-13,,,201.0
2026-05-12,,,201.0
2026-05-11,,,201.0
2026-05-09,,,201.0
2026-05-08,,,201.0
2026-05-07,,,201.0
2026-05-06,,,201.0
2026-04-30,,,201.0
2026-04-29,,,201.0
2026-04-28,,,201.0
2026-04-27,,,201.0
2026-04-24,,,201.0
2026-04-23,,,201.0
2026-04-22,,,201.0
2026-04-21,,,201.0
2026-04-20,,,201.0
2026-04-17,,,201.0
2026-04-16,,,201.0
2026-04-15,,,201.0
2026-04-14,,,201.0
2026-04-13,,,201.0
2026-04-10,,,201.0
2026-04-09,,,201.0
2026-04-08,,,201.0
2026-04-07,,,201.0
2026-04-03,,,201.0
2026-04-02,,,201.0
2026-04-01,,,201.0
2026-03-31,,,201.0
2026-03-30,,,201.0
2026-03-27,,,201.0
2026-03-26,,,201.0
2026-03-25,,,201.0
2026-03-24,,,201.0
2026-03-23,,,201.0
2026-03-20,,,201.0
2026-03-19,,,201.0
2026-03-18,,,201.0
2026-03-17,,,201.0
2026-03-16,,,201.0
2026-03-13,,,201.0
2026-03-12,,,187.0
2026-03-11,,,187.0
2026-03-10,,,173.0
2026-03-09,,,173.0
2026-03-06,,,145.0
2026-03-05,,,121.0
2026-03-04,,,121.0
2026-03-03,,,121.0
2026-03-02,,,121.0
2026-02-28,,,121.0
2026-02-27,,,121.0
2026-02-26,,,121.0
2026-02-25,,,121.0
2026-02-24,,,121.0
2026-02-14,,,121.0
2026-02-13,,,121.0
2026-02-12,,,121.0
2026-02-11,,,121.0
2026-02-10,,,121.0
2026-02-09,,,121.0
2026-02-06,,,121.0
2026-02-05,,,121.0
2026-02-04,,,121.0
2026-02-03,,,121.0
2026-02-02,,,121.0
2026-01-30,,,121.0
2026-01-29,,,121.0
2026-01-28,,,121.0
2026-01-27,,,121.0
2026-01-26,,,121.0
2026-01-23,,,121.0
2026-01-22,,,121.0
2026-01-21,,,115.7
2026-01-20,,,115.7
2026-01-19,,,115.7
2026-01-16,,,115.7
2026-01-15,,,115.7
2026-01-14,,,115.7
2026-01-13,,,115.7
2026-01-12,,,115.7
2026-01-09,,,115.7
2026-01-08,,,115.7
2026-01-07,,,115.7
2026-01-06,,,115.7
2026-01-05,,,115.7
2026-01-04,,,115.7
2025-12-31,,,115.7
2025-12-30,,,115.7
2025-12-29,,,115.7
