date,low,open,close
2026-06-23,36.0,39.0,38.0
2026-06-16,36.0,39.0,38.0
2026-06-09,36.0,39.0,38.0
2026-06-02,36.0,39.0,38.0
2026-05-26,36.0,39.0,38.0
2026-05-19,36.0,39.0,38.0
2026-05-12,37.0,40.0,39.0
2026-04-28,38.0,41.0,40.0
2026-04-21,44.0,47.0,46.0
2026-04-14,46.0,49.0,48.0
2026-04-07,47.0,50.0,49.0
2026-03-31,47.0,50.0,49.0
2026-03-24,50.0,53.0,52.0
2026-03-17,50.0,53.0,52.0
2026-03-10,50.0,53.0,52.0
2026-03-03,45.0,48.0,47.0
2026-02-24,45.0,48.0,47.0
2026-02-10,45.0,48.0,47.0
2026-02-03,45.0,48.0,47.0
2026-01-27,45.0,48.0,47.0
2026-01-20,38.0,41.0,40.0
2026-01-13,33.0,36.0,35.0
2026-01-06,33.0,36.0,35.0
2025-12-30,30.0,33.0,32.0
