date,low,open,close
2026-06-23,36.0,44.0,40.0
2026-06-16,36.0,44.0,40.0
2026-06-09,36.0,44.0,40.0
2026-06-02,36.0,44.0,40.0
2026-05-26,36.0,44.0,40.0
2026-05-19,36.0,44.0,40.0
2026-05-12,36.0,44.0,40.0
2026-04-28,32.0,40.0,36.0
2026-04-21,32.0,40.0,36.0
2026-04-14,32.0,40.0,36.0
2026-04-07,32.0,40.0,36.0
2026-03-31,32.0,40.0,36.0
2026-03-24,32.0,40.0,36.0
2026-03-17,32.0,40.0,36.0
2026-03-10,32.0,40.0,36.0
2026-03-03,32.0,40.0,36.0
2026-02-24,32.0,40.0,36.0
2026-02-10,32.0,40.0,36.0
2026-02-03,32.0,40.0,36.0
2026-01-27,32.0,40.0,36.0
2026-01-20,32.0,40.0,36.0
2026-01-13,32.0,40.0,36.0
2026-01-06,29.8,33.0,30.0
2025-12-30,29.8,33.0,30.0
